,0,NorESM1-ME,CESM1-BGC,GFDL-ESM2M,MIROC-ESM,IPSL-CM5A-LR,CanESM2,GFDL-ESM2G,HadGEM2-ES,MPI-ESM-LR,inmcm4,MRI-ESM1,bcc-ccsm1-1,RCP8.5_concs
89,1939.0,-2.1999999999999886,-2.6999999999999886,8.199999999999989,2.099999999999966,-5.0,-6.900000000000034,8.399999999999977,6.0,-1.5,-12.5,-10.600000000000023,-5.400000000000034,310.3
90,1940.0,-2.2749999999999773,-2.1750000000000114,6.425000000000011,2.9250000000000114,-4.675000000000011,-8.574999999999989,9.125,6.524999999999977,-1.1750000000000114,-11.875,-10.774999999999977,-4.274999999999977,310.375
91,1941.0,-2.2749999999999773,-1.2749999999999773,9.225000000000023,3.3249999999999886,-4.175000000000011,-9.175000000000011,10.725000000000023,7.324999999999989,-0.875,-10.875,-9.875,-3.875,310.375
92,1942.0,-2.3000000000000114,-0.5,11.699999999999989,2.8999999999999773,-4.699999999999989,-7.300000000000011,11.399999999999977,7.300000000000011,0.19999999999998863,-10.300000000000011,-9.5,-3.8000000000000114,310.3
93,1943.0,-2.3000000000000114,0.30000000000001137,14.300000000000011,3.400000000000034,-4.899999999999977,-5.699999999999989,10.900000000000034,7.0,0.8000000000000114,-10.199999999999989,-9.099999999999966,-3.6999999999999886,310.2
94,1944.0,-2.2250000000000227,0.7749999999999773,12.675000000000011,4.475000000000023,-4.225000000000023,-5.524999999999977,11.574999999999989,7.375,1.1750000000000114,-10.125,-8.524999999999977,-4.425000000000011,310.125
95,1945.0,-2.2000000000000455,1.7999999999999545,13.699999999999989,4.699999999999989,-3.2000000000000455,-4.600000000000023,11.399999999999977,8.599999999999966,2.8999999999999773,-9.300000000000011,-8.700000000000045,-3.7000000000000455,310.1
96,1946.0,-2.2250000000000227,1.9750000000000227,15.074999999999989,5.574999999999989,-2.8249999999999886,-4.024999999999977,13.175000000000011,10.475000000000023,4.475000000000023,-8.524999999999977,-8.524999999999977,-3.2250000000000227,310.125
97,1947.0,-2.1999999999999886,2.3000000000000114,16.80000000000001,5.900000000000034,-2.8999999999999773,-4.699999999999989,15.199999999999989,10.600000000000023,4.0,-8.300000000000011,-8.300000000000011,-3.3000000000000114,310.2
98,1948.0,-2.125,1.875,17.67500000000001,5.475000000000023,-1.625,-4.425000000000011,15.275000000000034,10.275000000000034,4.275000000000034,-8.524999999999977,-7.925000000000011,-2.625,310.325
99,1949.0,-2.1000000000000227,2.6000000000000227,17.600000000000023,5.199999999999989,-1.3000000000000114,-5.0,14.199999999999989,10.899999999999977,4.199999999999989,-8.199999999999989,-8.0,-2.8000000000000114,310.5
100,1950.0,-2.0500000000000114,3.75,17.350000000000023,5.850000000000023,-1.5500000000000114,-5.350000000000023,13.75,11.449999999999989,4.550000000000011,-8.050000000000011,-8.050000000000011,-1.3500000000000227,310.75
101,1951.0,-2.0,3.6999999999999886,18.899999999999977,6.099999999999966,-1.3000000000000114,-4.900000000000034,14.0,11.699999999999989,4.099999999999966,-8.0,-7.7000000000000455,-1.1000000000000227,311.1
102,1952.0,-2.0,3.8999999999999773,20.5,6.100000000000023,-0.6999999999999886,-3.8999999999999773,15.100000000000023,12.300000000000011,3.8999999999999773,-7.800000000000011,-7.300000000000011,0.8000000000000114,311.5
103,1953.0,-2.025000000000034,4.375,20.274999999999977,7.774999999999977,-0.7250000000000227,-3.2250000000000227,16.57499999999999,12.474999999999966,4.875,-7.925000000000011,-7.625,1.375,311.925
104,1954.0,-1.9250000000000114,4.474999999999966,20.774999999999977,8.774999999999977,-0.32499999999998863,-3.4250000000000114,17.274999999999977,12.474999999999966,5.375,-7.725000000000023,-7.525000000000034,1.0749999999999886,312.425
105,1955.0,-2.0,4.100000000000023,23.0,9.5,0.19999999999998863,-2.5,17.30000000000001,12.800000000000011,5.5,-7.199999999999989,-7.5,1.1000000000000227,313.0
106,1956.0,-1.900000000000034,5.099999999999966,23.599999999999966,10.399999999999977,-0.30000000000001137,-3.0,18.399999999999977,13.399999999999977,5.7999999999999545,-7.600000000000023,-6.7000000000000455,1.0,313.6
107,1957.0,-1.9250000000000114,5.875,22.474999999999966,12.574999999999989,-0.025000000000034106,-3.4250000000000114,18.174999999999955,13.974999999999966,7.375,-8.025000000000034,-6.625,1.6749999999999545,314.225
108,1958.0,-1.9475000000000477,5.452499999999986,23.152499999999975,13.752499999999998,0.3524999999999636,-3.2475000000000023,20.052499999999952,14.552499999999952,7.852499999999964,-7.947500000000048,-6.747500000000002,2.2524999999999977,314.8475
109,1959.0,-1.8999999999999773,5.800000000000011,23.0,14.600000000000023,0.8999999999999773,-2.1000000000000227,19.30000000000001,15.0,8.100000000000023,-7.899999999999977,-6.300000000000011,2.3000000000000114,315.5
110,1960.0,-1.8725000000000023,6.627499999999998,22.92750000000001,14.127499999999998,1.3275000000000432,-1.9724999999999682,20.527500000000032,15.72750000000002,8.327500000000043,-8.172499999999957,-6.372500000000002,1.8275000000000432,316.2725
111,1961.0,-1.875,6.925000000000011,22.525000000000034,13.525000000000034,1.125,-2.0749999999999886,20.125,16.42500000000001,7.725000000000023,-7.474999999999966,-6.474999999999966,1.525000000000034,317.075
112,1962.0,-1.9950000000000045,7.305000000000007,23.204999999999984,13.504999999999995,1.3050000000000068,-0.8950000000000387,19.204999999999984,17.504999999999995,8.404999999999973,-7.194999999999993,-6.9950000000000045,0.9049999999999727,317.795
113,1963.0,-1.9975000000000023,6.902500000000032,25.202500000000043,13.702500000000043,0.6025000000000205,0.40250000000003183,19.002499999999998,17.80250000000001,9.402500000000032,-6.8974999999999795,-6.997500000000002,1.5024999999999977,318.3975
114,1964.0,-1.9250000000000114,7.574999999999989,25.774999999999977,14.474999999999966,1.0749999999999886,0.07499999999998863,19.17500000000001,17.474999999999966,8.474999999999966,-6.625,-6.625,1.7749999999999773,318.925
115,1965.0,-1.7475000000000023,7.8525000000000205,25.05250000000001,14.052500000000009,0.9525000000000432,-0.8474999999999682,19.05250000000001,17.252499999999998,7.552500000000009,-6.1474999999999795,-7.047499999999957,1.8525000000000205,319.6475
116,1966.0,-1.8474999999999682,8.452500000000043,23.55250000000001,13.35250000000002,-0.24750000000000227,-0.9474999999999909,18.952500000000043,17.05250000000001,6.752499999999998,-5.547499999999957,-7.747500000000002,0.8525000000000205,320.6475
117,1967.0,-1.8050000000000068,8.694999999999993,20.59499999999997,12.294999999999959,-1.0049999999999955,-0.40500000000002956,18.694999999999993,17.995000000000005,5.894999999999982,-5.105000000000018,-7.90500000000003,0.8949999999999818,321.605
118,1968.0,-1.634999999999991,8.764999999999986,20.264999999999986,10.865000000000009,-1.0349999999999682,-1.9350000000000023,19.16500000000002,19.264999999999986,5.6650000000000205,-5.3349999999999795,-8.034999999999968,0.7649999999999864,322.635
119,1969.0,-1.8024999999999523,8.497500000000002,21.697500000000048,9.497500000000002,-1.7024999999999864,-3.5024999999999977,18.997500000000002,19.797500000000014,5.697500000000048,-6.402499999999975,-7.702499999999986,-0.7024999999999864,323.9025
120,1970.0,-1.884999999999991,9.014999999999986,20.914999999999964,10.115000000000009,-1.384999999999991,-3.785000000000025,18.61500000000001,19.414999999999964,6.414999999999964,-6.585000000000036,-8.085000000000036,0.4149999999999636,324.985
121,1971.0,-1.6550000000000296,9.544999999999959,19.944999999999993,11.245000000000005,-1.5550000000000068,-2.1550000000000296,18.745000000000005,19.745000000000005,7.944999999999993,-5.955000000000041,-8.055000000000007,1.7450000000000045,325.855
122,1972.0,-1.5399999999999636,9.460000000000036,19.060000000000002,11.860000000000014,-1.6399999999999864,-0.839999999999975,19.660000000000025,20.460000000000036,8.060000000000002,-6.339999999999975,-7.939999999999998,2.5600000000000023,327.14
123,1973.0,-1.7775000000000318,9.122500000000002,18.52249999999998,12.02249999999998,-1.9775000000000205,-1.0774999999999864,20.32249999999999,21.32249999999999,7.422500000000014,-6.677500000000009,-7.877499999999998,1.322499999999991,328.6775
124,1974.0,-1.9424999999999955,10.15749999999997,19.957499999999982,11.857500000000016,-1.642499999999984,-0.7425000000000068,19.15749999999997,22.057500000000005,7.457499999999982,-5.742500000000007,-8.142499999999984,1.7574999999999932,329.7425
125,1975.0,-1.7849999999999682,10.215000000000032,20.41500000000002,11.814999999999998,-0.9849999999999568,0.9150000000000205,18.515000000000043,22.11500000000001,7.015000000000043,-4.384999999999991,-8.08499999999998,2.615000000000009,330.585
126,1976.0,-1.5475000000000136,10.652499999999975,21.252499999999998,11.35250000000002,-1.1474999999999795,1.4524999999999864,18.652499999999975,22.152499999999975,6.452499999999986,-3.947499999999991,-8.547500000000014,3.4524999999999864,331.7475
