,ccf_warming,model,ccf_variant,rcp,base_warming,total_warming,ccf_ppm,ecs,tcr
7,0.09391197026343084,bcc-csm1-1,aldqj,rcp60,3.0152463,3.1091582702634306,26.081808690974754,2.8,1.7
8,0.2619840250190911,bcc-csm1-1,aldql,rcp60,3.0152463,3.277230325019091,75.32133855922393,2.8,1.7
9,-0.06684236023701463,bcc-csm1-1,aldqm,rcp60,3.0152463,2.948403939762985,-17.966132275952532,2.8,1.7
10,0.2266318146160777,bcc-csm1-1,aldqn,rcp60,3.0152463,3.2418781146160773,64.6828857680382,2.8,1.7
11,0.3246916294351383,bcc-csm1-1,aldqp,rcp60,3.0152463,3.339937929435138,94.57231062868505,2.8,1.7
12,0.8233835396443804,bcc-csm1-1,aldqq,rcp60,3.0152463,3.8386298396443803,266.4783396722348,2.8,1.7
13,-0.005001469938535157,bcc-csm1-1,aldre,rcp60,3.0152463,3.0102448300614646,-1.361288409025633,2.8,1.7
14,-0.18830411395029695,bcc-csm1-1,aldrh,rcp60,3.0152463,2.826942186049703,-49.388473084473276,2.8,1.7
15,0.561951892426501,bcc-csm1-1,aldri,rcp60,3.0152463,3.5771981924265006,172.02083929083972,2.8,1.7
16,0.2599035348475575,bcc-csm1-1,aldrm,rcp60,3.0152463,3.275149834847557,74.6910157366002,2.8,1.7
17,0.20217450523672037,bcc-csm1-1,aldrn,rcp60,3.0152463,3.21742080523672,57.41203719900136,2.8,1.7
18,0.15081692598157406,bcc-csm1-1,aldrq,rcp60,3.0152463,3.1660632259815737,42.37751431659274,2.8,1.7
19,0.09928315931346257,bcc-csm1-1,aldsb,rcp60,3.0152463,3.1145294593134625,27.603867587186983,2.8,1.7
20,-0.23000557354422574,bcc-csm1-1,aldsh,rcp60,3.0152463,2.785240726455774,-59.8235959328772,2.8,1.7
21,-0.0032262760893203577,bcc-csm1-1,aldsi,rcp60,3.0152463,3.0120200239106794,-0.8784373411291426,2.8,1.7
22,0.22104050569861697,bcc-csm1-1,aldsj,rcp60,3.0152463,3.236286805698617,63.014275856462405,2.8,1.7
23,0.05053532873677022,bcc-csm1-1,aldsl,rcp60,3.0152463,3.06578162873677,13.911092142297548,2.8,1.7
24,0.7178827535500336,bcc-csm1-1,aldso,rcp60,3.0152463,3.7331290535500337,227.1471162798838,2.8,1.7
25,0.1697559053497123,bcc-csm1-1,aldsp,rcp60,3.0152463,3.1850022053497122,47.88522373273031,2.8,1.7
